date,text
2018-02-05 12:07:12,Discovering SKETCH and its singing bathroom    https://t.co/Rabi1bwIVu
2018-02-05 12:07:12,Spot on. Desperately weak leader who must resign now https://t.co/McrYzCEgBC
2018-02-05 12:07:14,Good work by HACAN shows Heathrow impact small people than any other airport and is the worst possible choice for e https://t.co/MHo7iO0auV
2018-02-05 12:07:14,@Tweet_Dec That is the most bizarrely worded tweet Ive ever seen, and Im sure I follow a number of Russian Trumpbots
2018-02-05 12:07:18,@mogster Sounds like the point of no return...
2018-02-05 12:07:21,Tomorrow's Nailed It: 1. VAR but not as we know it (Vocal Albion Revisionists). 2. Why Glenn Murray deserves to be https://t.co/vSJWcTUCd1
2018-02-05 12:07:22,Everyday We Tell Ourselves That We Deserve Better. And That We'll https://t.co/FE3kdtBSrR
2018-02-05 12:07:26,@RustleyB You Mercedes drivers are all the same.
2018-02-05 12:07:27,@brandattic I sent a refund on 23/12/17 and still havent got my money back!!! Please can you look in to this ASAP!
2018-02-05 12:07:30,@jasmine_aprilx Whats up girl xx
2018-02-05 12:07:32,"They had no choice"  @ Animals in War Memorial https://t.co/gMB4P5aEKm
2018-02-05 12:07:36,Join @TheIAGA at the World Regulatory Briefing at ICE in London today and tomorrow for panels on GDPR and Asia gaming market updates.
2018-02-05 12:07:37,Ah thanks, so are you! Looking forward to connecting @thebookbanque and @Afrikult this year  you guys are doing am https://t.co/PxM8OCzQyu
2018-02-05 12:07:37,WOW!! Fantastic stories as people have returned to 'Getting Behavr Right' @NEUnion course. Colleagues feeling empow https://t.co/h94g0Jh5MG
2018-02-05 12:07:41,@lufthansa I miss the yellow circle 
2018-02-05 12:07:42,Loving the # ! Thanks billiejeansteele3   https://t.co/oISN8vHFBm
2018-02-05 12:07:44,Thats problem with @LibDems - theyll have you eat their cake and charge you handsomely for pleasure. The g https://t.co/NAI2SWr9VG
2018-02-05 12:07:46,Me when they turn on the air con in office. In winter. https://t.co/Ucgd2vjCBu
2018-02-05 12:07:50,@deserterblog Who are you getting to write the rest of it? 
2018-02-05 12:07:53,@maddiecole_x @NathanDawe Feel sick
2018-02-05 12:07:54,@cjsnowdon I find her hairstyle offensive
2018-02-05 12:07:56,the time when I got to interview a now Super Bowl champion! @JayTrain  https://t.co/qu4CjcRA0H
2018-02-05 12:08:00,Addicted to bubble shooter lol https://t.co/J6cOdTrh13
2018-02-05 12:08:01,@leemoulson  lover x
2018-02-05 12:08:02,French Valentine s menus and last booking are available at Club Gascon /Le Bar /Comptoir Gascon https://t.co/cbc5OB2z2y
2018-02-05 12:08:05,@SpennyIan Youve got your Xmas voucher as well to spend!!!
2018-02-05 12:08:08,@steakandhonour @Deliveroo A yellow van????
2018-02-05 12:08:11,24th &amp; 25th of March. @ml2promotions . For appointments please contact me at: https://t.co/v6U1bmWjdN
2018-02-05 12:08:14,Wanyamas goal really wasnt far off Yeboah levels of TWAAAAAAATTTT 
2018-02-05 12:08:16,Hey @ollyofficial I think I deserve a follow after shouting you out on @BBCR1 not that you need a shout out!!!
2018-02-05 12:08:19,Very disappointed with the customer service experience and lack of assistance provided by @hpuk @HPSupport with an https://t.co/aHGmYkY6Cf
2018-02-05 12:08:24,Hi Monday!   Today, you are you that is truer than true.  Have a wonderful week &lt;3 https://t.co/fb0RlDsaY6
2018-02-05 12:08:27,WIRELESS FESTIVAL 6-8Jul 2018-  Stubhub {https://t.co/BWkb8T78ng}  Get Me In { https://t.co/JzfT2sRRMb
2018-02-05 12:08:27,@NiceGuyKenny @USChelseaXXfan @westlondchelsea 3 raised and fielded panels  https://t.co/EsEiOsvLXV
2018-02-05 12:08:28,Thanks Laura, great job  you were awesome on the slope that day  Check this out for more insight into  https://t.co/7ViEcPkbtR
2018-02-05 12:08:29,@Accconnor It doesnt in my view. Nor their cricketing record either.
2018-02-05 12:08:30,@bagseybumble @martianmushroom @Felstedboy Will do x
2018-02-05 12:08:31,@Heinz_Gunner @HEDankwambo Yea but like I said, let me enjoy it in peace while u enjoy ur life of splendour.
2018-02-05 12:08:32,@jessicaewest Ow, so you went to John Lewis in the end?
2018-02-05 12:08:33,So it'll be Justin to do superB this year! Excited to watch what's on the table!
2018-02-05 12:08:33,Congratulations to all the organisers of the Community event that took place on Sunday Feb 4. It exceede https://t.co/uNQ8QzkgHG
2018-02-05 12:08:36,Here we are offering an attractive sale on several bathroom accessories. To catch this offer go to visit our online https://t.co/D5ZSrkCP1f
2018-02-05 12:08:39,Just caught a glimpse of the @neighbours @NeighboursTV trailer with @mrtravisburns, @mavournee_hazel, https://t.co/tv7jFFP7pk
2018-02-05 12:08:39,Pretty much says it all really..... https://t.co/HaLC6ixZ07
2018-02-05 12:08:40,@euros @etch_work Hey there Euros. Months ago I participated in your ICO. Getting my tokens has been a very difficu https://t.co/Uma4U5Hoil
2018-02-05 12:08:41,A perfect party set-up. A cocktail bartender &amp; bar will transform your party offering at home. https://t.co/DHvurc6l8q
2018-02-05 12:08:43,@beejmcneill @YouTube LOVE THIS!
2018-02-05 12:08:47,It's time for February's this is Prince https://t.co/nwd2WIoi7O
2018-02-05 12:08:51,@Grenadeofficial Nope. Only just been introduced to this so will keep an eye out for more. Big fan!
2018-02-05 12:08:52,On Friday we had our first production meeting with @VinandOmi about their @LondonFashionWk Show on the 15th Feb at https://t.co/VYkEimvHCG
2018-02-05 12:08:56,Do you love Nutella this much?  https://t.co/vfjb3Yjx9y
2018-02-05 12:08:56,Ive just seen a very nawwwty video of @dele_official
2018-02-05 12:08:57,Failing 3 straight histology questions https://t.co/sP5knzt5Lq
2018-02-05 12:08:57,It feels weird to be at @Carluccios in without my @7amonth friends - promise Im not cheating on you!(!)  https://t.co/W8YP0toPhT
2018-02-05 12:08:59,@SuzeMarsupial I'd you'd said Sugababes, 10. Spice Girls, probably 2 or 3.
2018-02-05 12:08:58,Last nights action was too much! Philly played hard &amp; killed it! We LOVE you Eagles - This your town, this https://t.co/ZqysdhDrbl
2018-02-05 12:08:59,Good to hear overall consensus of European-representatives on Growth Finance in panel dont think w https://t.co/2VkMUFfB9X
2018-02-05 12:09:03,And check out the single Touchdown by @sybsmusic Its even more relevant now our team won!  https://t.co/1VKGFPuGKg
2018-02-05 12:09:05,@RayRobertsFilms @iamtimchung fantastic 
2018-02-05 12:09:07,@chrissarnowski @AstroJake Me too! How times have changed 
2018-02-05 12:09:08,@peasbloss @bagseybumble @martianmushroom @Felstedboy Morning Eileen, hope all is well with you x
2018-02-05 12:09:10,@frankwarren_tv 1-4 to the bluebirds now then now then hows about that.
2018-02-05 12:09:10, Try look up @caster800m and have a cup of tea with her. Also healing wounds. https://t.co/nOZRGrzkN0
2018-02-05 12:09:10,btc regained from its exited the state to normal! after 2 months  https://t.co/73P4xu2RJE
2018-02-05 12:09:13,New in the webshop! Golden and silver charms 8mm Free shipping on orders over 4  https://t.co/ARkiWizk3f
2018-02-05 12:09:13,LOOKING FORWARD! https://t.co/ng7Zmgu5Zt
2018-02-05 12:09:21,BBQ pork noodle soup . Saving me on this cold day https://t.co/gYBdcCdsn1
2018-02-05 12:09:23,"Don't do a Toby" - or, advice on how not to be an idiot on Twitter and damage your career. https://t.co/PnJEqu2YZg
2018-02-05 12:09:24,You're listening TO James O'Brien ON LBC  6 minutes after 12 IS the time (must add that)  Um  Tooth Suck  Daily Mail  Um  
2018-02-05 12:09:25,Cheers lads, its the news all yellas wanted this morning https://t.co/xh7CCLRflz
2018-02-05 12:09:29,@alastairi @McMoop Damn right.
2018-02-05 12:09:32,My strength coming no from lifting weights, my strength coming from lifting myself when Im knocked down! Boost Hea https://t.co/3wij2lU18o
2018-02-05 12:09:33,@TODAYshow @craigmelvin Why would he?  Because bad refs gave game to eagles
2018-02-05 12:09:35,@cupkaykie @ClintFalin I nearly spat my coffee out
2018-02-05 12:09:35,Clearing this song is an actual nightmare 
2018-02-05 12:09:37,@VTUK @LumleyEstates @PropertyPassion @StillTracey @stephenbrown54 @aroundthehouses @WhiteIain @HelpForMovers https://t.co/czMscHv1UT
2018-02-05 12:09:42,@wesstreeting @jhoward87 you're not the only one now
2018-02-05 12:09:47,Key learning from @NEUnion 'Getting Behvr Right' course:   U/standing what needs are driving pupils' behaviour lead https://t.co/phuQtyOnyj
2018-02-05 12:09:48,@sturdyandy @LBC Add to the sheet?
2018-02-05 12:09:48,@tmdaines @GeraldBowersUK @ColinYeo1 Migrants pay National Insurance (also paid by British nationals) AND the healt https://t.co/9ifg1wTKgZ
2018-02-05 12:09:52,Go get him @nyjets. https://t.co/hUskWPpkpS
2018-02-05 12:09:53,The mobile world is growing fast.  Add together app ,advertising and non-digital purchases and you get a market val https://t.co/iYdjbcHMKG
2018-02-05 12:09:59,@A48percenter So it's up to Labour to win our votes. Labour can start to listen to us or it will be responsible for the consequences.
2018-02-05 12:09:59,@Gatwick_Airport @easyJet Whos actually responsible for the baggage handlers? You or @easyJet? I continually get conflicting messages...
2018-02-05 12:10:06,G-RESU (@EastAngliAirAmb)  spotted at 12:09. Speed: 85 knots at 1055ft on heading: 135.5deg. Location: https://t.co/CtgEuWcPDz
2018-02-05 12:10:07,@ChiswickOBrien @kola_rid Stop bloviating!
2018-02-05 12:10:07,@channychubs @Angebyun I love my husband and his husband 
2018-02-05 12:10:08,@HimselfOnRecon Thanks man. Was my first and favourite suit - I guess it's now become only for play, and time to shop for a new black suit 
2018-02-05 12:10:11,Wednesday Rec webinar 1pm https://t.co/aoUnU3x7Fg
2018-02-05 12:10:11,Good illustration of the right looks for allies, the left looks for traitors https://t.co/qSSnqGqSaK
2018-02-05 12:10:14,@MetCC DM @MetCC My puppy, Cinnamon was killed by a hit and run driver at around 22:20 last Wednesday night on the https://t.co/Jm1pN7J224
2018-02-05 12:10:15,How I feel about work on Mondays  @ Oxford Street https://t.co/tWx8MaPFGs
2018-02-05 12:10:16,Somebody who earns 90k pa can now get priority access to buy &gt;350k houses that don't get built. https://t.co/C29OhEjBtt
2018-02-05 12:10:18,What do you see? I saw an S ..... My 2yo saw a bottom  scroll over  https://t.co/7DCeF6WvUG
2018-02-05 12:10:18,@weeloutimoney I will leave you to your own conclusions  https://t.co/rM4PeBOP1b
2018-02-05 12:10:19,Well done to Bronwen Rapley @Onward_Homes making case for sensitive regeneration - key part of the suppl https://t.co/LrPuCIOCUi
2018-02-05 12:10:20,So Cap gets a new shield (and a less geeky uniform) Bucky gets a new arm, and all these dudes turn up - cant wait https://t.co/K7Ix1R14gw
2018-02-05 12:10:21,@Little_G2 Quoting me to further your nonsense assertion that white people are victims of racism, 24 hours later, i https://t.co/UinJ5bM3g4
2018-02-05 12:10:23,@PressSec Pats really win. Bad ref calls. Love pastors but bradyba better player. Sorry
2018-02-05 12:10:30,Opera, Passion Power and Politics at the V&amp;A very inspiring! https://t.co/TY09YdROxz
2018-02-05 12:10:31,Havent done a post in a while so heres a beautiful and uplifting still from -  https://t.co/M43m9EeCIO
2018-02-05 12:10:32,@wallaceme Is this the same ARCH that built an hotel in Blyth?
2018-02-05 12:10:33,Start the week as you mean to go on... Give your skin some love and attention  @ Moreton Place https://t.co/NkmQbtmv6f
2018-02-05 12:10:37,I miss @AlfiePerry in my life.
2018-02-05 12:10:40,@daily_politics A mogg thug minder starts violence, hits a girl in face, torys then want to change the law against https://t.co/BYpryWhljx
2018-02-05 12:10:43,Played me one of her unreleased tracks and I'm gonna keep bothering her to get a version to play https://t.co/Avjk8OPfGn
2018-02-05 12:10:44,Biryani thread. https://t.co/KRUzMGh5oT
2018-02-05 12:10:47,Omg Im going to change my all the time favourite composers from Bach and Vivaldi to Mozart  https://t.co/3uYJxHi72S
